,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
68,Garhwali/Narendra Singh Negi - Teri Sainshan.opus,1.4981638222840903,0.29922955580023547,0.48043266301692267,0.25583139165074076,0.862786791837161,-5.294782210668472,1467.5892783686947,2172.8028501686354,21.385597481989432,2405.38156889652,-0.0058650072813513235,0.03557369792370819
69,Garhwali/Narender Singh Negi - Chakhuli Meri Fur E.opus,1.3662594340687695,0.3586996771588583,0.5202978307064525,0.25844665738892364,7.706399382430415,2.397553514961667,3581.3830208839017,3921.1167795229135,20.745695629128683,8138.999002351943,-0.0110478043963548,0.07616675422193091
70,Garhwali/Preetam Bhartwan - Gailya Dhanuli.opus,1.483061296986308,0.29112751797188474,0.4668169882703274,0.24819309407190335,0.8292712286744497,-5.693616402366383,2457.70354354333,3164.1670392175797,21.417009362193124,4773.249050856437,0.00931102823205463,0.04749427133917535
71,Garhwali/Manglesh Dangwal - O Saiya Meri Kashimra.opus,1.4046060582504567,0.4110752682503447,0.5863544848068769,0.270785749984398,4.92563081593533,1.3819102828354357,2158.0836404405186,2452.117771973611,20.253374824518474,3936.337301333736,-0.005571139654428821,0.0538127870894521
72,Garhwali/Dinesh Uniyal - Jai Ho Ma Chandra Badni.opus,1.329456880041344,0.3677181755322737,0.5235260811874906,0.25676796428111104,4.80852156566811,0.4627417166234593,2716.686815151646,3254.7371770956374,21.8676365778133,5972.902770439836,-0.013841440193212077,0.0551125774955422
73,Garhwali/Dinesh Uniyal - Sailya Ji Tum Dilhi.opus,1.329456880041344,0.3677181755322737,0.5235260811874906,0.25676796428111104,4.80852156566811,0.4627417166234593,2716.686815151646,3254.7371770956374,21.8676365778133,5972.902770439836,-0.013841440193212077,0.0551125774955422
74,Garhwali/Narender Singh Negi - Chham Chham Ghunghuru Vaajala.opus,1.5744737620252578,0.3571045023273695,0.5349527203102145,0.261931292622358,6.302090421659833,1.883630768299024,3731.634818825441,3522.7954919144104,21.253480373261805,7738.952533032223,0.005429020096513708,0.09503866223709047
75,Garhwali/Gajendra Rana - Leela Ghasyari.opus,1.4946367415098945,0.43457192752509577,0.5840491167842936,0.2719775071775824,17.274044547843552,4.117152894287896,3026.096652013482,3355.530712269434,19.10736730422309,6607.060194975469,0.0011781041152763645,0.06495629176535274
76,Garhwali/Narender Singh Negi - Kakh Harchi Hey Deedo.opus,1.323442207099116,0.27533608726348086,0.43373371903761454,0.23226087613645857,16.412493931512167,-0.44720516387494097,2698.0533436570427,3061.847615005811,19.80239635521405,5489.541249967987,-0.009380967093384766,0.05658036358827183
77,Garhwali/Preetam Bhartwan - Sobni Tu Chhali Baachin.opus,1.4737747086516972,0.3592306482865267,0.5169912507171315,0.2583648470325052,0.724151392925796,-4.483442198308403,2806.3926705334793,3291.3329639888734,20.854918375009174,6148.840010936803,-0.005376581296300994,0.05942515331987712
78,Garhwali/Narendra Singh Negi - Swee Sai Na Khabar Kai.opus,1.4319736135047623,0.3088940231840106,0.4844074803136103,0.25245874776122207,1.091006684008729,-5.089365836952146,2578.494847848117,3141.605888082933,20.64855506436897,5159.285057078632,-0.014005459817999569,0.05531278752809855
79,Garhwali/Anil Bist - Bedu Pako Barmasa.opus,1.4751013202095777,0.34123314534358923,0.5086155755481754,0.2591547265632056,6.8070451990289715,0.30624420230118216,2458.999123751529,2673.3471921332143,20.08531926244259,4601.937598689891,-0.0018627363926863553,0.05808801249352347
80,Garhwali/Narendra Singh Negi - Hari Tori Kakhari.opus,1.4345183101161143,0.32316006778498235,0.48665123853835474,0.2531038068421273,0.8124868696908628,-6.0823411865201376,2483.8585318244823,2836.301731734778,20.981914700397958,4913.304457306073,0.003055920711044001,0.05687130045475045
81,Garhwali/Narender Singh Negi - Maya Judi Ge.opus,1.4333609280585295,0.39754724189010343,0.46793140976607056,0.24685935580003,4.592453483153384,0.6520426789457018,3596.47609484656,3990.252350506751,22.39771897478157,8627.811522610282,0.011260055931762002,0.06472270257420017
82,Garhwali/Narendra Singh Negi - Nat Roop Ch Na Rang.opus,1.363193881536688,0.2828229621044388,0.4734821094235044,0.25250829119817864,10.53826860946536,-3.0782901409034245,1303.3829029608462,1266.128351872986,20.515246465124253,2211.004203092047,-0.018734430129075056,0.039814736812453226
83,Garhwali/Gajendra Rana - Kya Dan Lagdi Tu.opus,1.493553501668933,0.36153348926506346,0.5105776666078337,0.25694436324374753,0.8673848732765878,-4.421170935675758,2391.6893691941964,2853.979146853566,20.669232031712564,5010.489831662278,-0.0016465777916043255,0.04991003241425326
84,Garhwali/Narendra Singh Negi - Otuwa Belena.opus,1.4926288970317507,0.30845335548834024,0.5051243830976891,0.25599686000566485,0.14188725023629772,-12.437092071274673,2040.4610693366653,2462.683951243576,20.551076554626967,3763.021737751122,0.007147757357823093,0.048463962047011915
85,Garhwali/Himanshu Rawat Music - Man Ki Baand.opus,1.4679162521300935,0.48922106452102765,0.4790286105865808,0.23884042115639328,8.964727952594451,0.38757011946502506,4811.438988219805,4356.193919443852,21.676012838108374,10001.77838692318,0.013755729712814706,0.10083151237863805
86,Garhwali/Himanshu Rawat Music - Bunkhaal Kaalinka.opus,1.3889419853250604,0.4413344439615509,0.550788063701678,0.2634979894442023,5.792283369929782,-2.94122526039081,3930.928530808195,4005.400236501409,20.815810773818974,8058.075477970695,0.0028353271659404544,0.0821479543152223
87,Garhwali/Preetam Bhartwan - Baand Amrawati.opus,1.4135328408770989,0.31922733921503976,0.5016552251947801,0.25893207157388753,0.838364872685187,-4.493329932879603,2594.173149774138,3104.3546919268383,21.553896489985412,5362.3137223766835,-0.0024006727972466914,0.05165402845021811
88,Garhwali/Preetam Bhartwan - Mijajiya Meri Saunjadiya.opus,1.4500009358373647,0.37071838352759223,0.5431950092069867,0.26855151670243,0.8039413983106338,-3.67502296064974,3097.9738160794054,3594.48880894116,21.154639194367462,6661.203995786671,0.0017406113194036875,0.06012976629364591
89,Garhwali/Narendra Singh Negi - Rai Maasi Ko Phool.opus,1.3488222241169572,0.3270672271591896,0.5033895592623738,0.25652994191713674,0.3335122694834,-7.613232251808213,1911.9680995669416,2317.2540109576944,20.471155816880824,3557.2245577173735,-0.0006397167871897809,0.04525735787045837
