,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
22,bhajan/Tripti Shakya - Ariri Mein Naachungi Gaaugi.opus,1.6193272023603307,0.2874904236492395,0.4806158790928872,0.25433846938210664,1.9382535894187476,-4.189807025240483,2964.964232103794,3236.302307114133,21.684182835893598,5804.829639005516,-0.019093633930250237,0.06875896676305535
23,bhajan/Bhimsen Joshi - Chalo Ri Murali Suniye.opus,1.3637274760865021,0.33887789586319805,0.46568754436087756,0.24606215501269632,5.741969359098251,2.1007543410951848,4020.763785495321,4176.4427355248645,21.770384790152285,8510.671652411764,-0.021157137533966693,0.08722456875156202
24,bhajan/Kanhiya Mittal - Subah Subah Jab Bhi Meri Aankhe Khulti Hai Bhajan.opus,1.4783544641114243,0.38727245060749815,0.4320361565979124,0.2359789757549723,8.75523241582012,2.5866759987066277,2365.8702524056034,3246.404977985179,20.97442672162871,5067.365234111456,0.005777053258536864,0.03955618390315072
25,bhajan/Tripti Shakya - Chalo Mummy Papa Ek Baar.opus,1.507855781222168,0.3424277519377727,0.4803321284515697,0.24901327665727413,0.7154793058876279,-5.7166674394332,2208.7963420150113,2564.2064706345564,21.394464412865357,4141.1146437003645,0.01997826539239983,0.055782421008621304
26,bhajan/Naresh Pawar Bikaneri - Teri Seva Mili Jo Baba.opus,1.3897668762174638,0.3965785469269353,0.4532121568085574,0.23721843155377628,5.134240029145006,1.2802801444528629,2136.3116229072516,2465.6795754542445,22.053600060952466,4243.793023841505,0.01020678682379838,0.04910804516180249
27,bhajan/Asha Bhosle - Sancha Naam Tera - From Julie - Soundtrack Version.opus,1.34548918860337,0.2719795134130038,0.4413768375064065,0.2420889511221949,3.75899002403782,-4.942520338519554,1531.7905259211143,1634.6215955090006,21.037522860429068,2909.7180948778905,0.007513607663555818,0.03912426946005331
28,bhajan/Tripti Shakya - Holi Fagan Mein Khelein Shyam Bihari.opus,1.35347220722276,0.36669736140553494,0.6021094679441896,0.27095528555084336,12.073665066579125,4.048596629215832,3530.589262197044,4295.832490023776,20.837715087276518,8080.155647318651,0.006803984078410749,0.06055007471952636
29,bhajan/Mahendra Kapoor - Ramchandra Kah Gaye.opus,1.356308945347164,0.3104345385951656,0.46191470236926707,0.25000742323808167,2.683607516394246,-4.774855506863863,2188.5224466544896,1996.5974349309543,21.096093546810557,4541.484362024581,-0.0015081450155784639,0.059139771866176714
30,bhajan/Mukesh Bagda - Mera Apki Kripa Se.opus,1.4682407833708473,0.3730867675894831,0.4586551335893064,0.24237423603727096,5.862336561832106,1.0426867246760156,3029.1322218839973,3214.0376406651167,21.87367233794746,5953.978966800276,0.0011090475681723919,0.06957338044054112
31,bhajan/Sadhana Sargam - Bada Natkhat.opus,1.2402011326927271,0.2644847119901277,0.4261248876017144,0.23835275809202178,2.027194003452446,-10.241151851341384,1604.4735744709487,1533.026191895508,21.197327118163752,2883.2429862999898,-0.012784394836466408,0.04704559757584534
