,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
29,sufi/Rahat Fateh Ali Khan - Kaisa Yeh Junoon.opus,1.3204468852098115,0.38516713964998955,0.441554996335704,0.2358175778025249,4.917299541899788,-1.8506862332648302,2399.4900520928545,3273.3795434214617,20.66281071617645,5179.3807316375805,-0.007788703394295051,0.042089334951340644
30,sufi/Rahat Fateh Ali Khan - Aas Paas Khuda.opus,1.3474258309231695,0.4232237129384373,0.47058026409523784,0.24454926484806508,14.100853153231464,2.3679556476093113,2612.489894608879,3258.68911111423,19.910809191484294,5484.275756196144,-0.004563955529093135,0.048219533771579164
31,sufi/Shilpa Rao - Par Chanaa De (Coke Studio Season 9).opus,1.1439981283250353,0.41617347486125467,0.42741114381766926,0.2302134191986302,11.614078956012959,3.399140427785603,2335.273634520361,3056.4050734412895,21.264309982833414,5444.774972129099,0.0199901426130019,0.040158573192740125
32,sufi/Atif Aslam - Woh Lamhe Woh Baatein.opus,1.2486107240924973,0.3649987694290199,0.4840009769487918,0.2476050876007905,6.5447722155608385,1.0183652258209401,2989.5276253089146,2870.0220974265226,21.498754814486492,6309.421561991296,0.000994783845434399,0.07611604083959005
33,sufi/Pritam - Shayad (From Love Aaj Kal).opus,1.1770786772314121,0.34201491367590103,0.4381765766999635,0.23318400394327027,9.769050759713464,-0.06865023334176118,2069.493276620195,2915.588086967479,20.621161707700043,4131.875754497229,0.020966261994411515,0.037929791110534905
34,sufi/Prateek Kuhad - Kasoor.opus,1.0620084655059663,0.351361378997136,0.3709173008192573,0.21650548638310715,0.38461442833678683,-14.18955042756565,1091.3040229245023,1799.7612916866597,20.543616540727133,1798.4250113820315,-0.029262201886291264,0.018910128980549373
35,sufi/Mohsin Abbas Haider - Uddi Ja (Coke Studio Season 9).opus,1.2450524053682337,0.39937146501488874,0.46756640503488117,0.24485868934824745,8.394650447724015,1.3325786469802097,2735.2320842867316,3496.076953937152,21.466250292889367,6368.916834600519,-0.009929396542509942,0.04883531400584219
36,sufi/Momina Mustehsan - Tera Woh Pyar (Nawazishein Karam).opus,1.2266539283965596,0.3440811150682545,0.4530877308776763,0.2382886327424853,12.426541340784512,1.091977881580834,2795.5048053975893,3493.552701796645,22.069023723746923,6651.480355815794,0.001662107938051541,0.04912615752879729
37,sufi/Arijit Singh - Tujhe Kitna Chahne Lage (From Kabir Singh).opus,1.16726703568057,0.36159294849055873,0.4193565594606876,0.227056791703651,16.774406253946122,3.1757629677191996,2219.6941099614482,3365.622878201613,20.833254717811545,5155.382952035047,-0.0025554735537300878,0.030586111553150858
38,sufi/Rahat Fateh Ali Khan - Rangrez.opus,1.1969971731057756,0.3699009407955589,0.4848742193919294,0.24765687538836256,7.799891508136305,1.273044932175699,3427.3135196475664,3990.9269861949424,21.003532586224132,7605.560224514563,0.013638701768596651,0.06463367528822815
39,sufi/Abida Parveen - Maula-E-Kull.opus,1.190281407442649,0.38230224205680285,0.46490134932602134,0.2379972359307338,9.802176275562056,1.7385202905774086,2411.388627978835,3066.0365106591935,21.225657038921753,5264.133968383107,0.014967248128932738,0.046188330075491286
40,sufi/Mithoon - Humnava (From Hamari Adhuri Kahani).opus,1.161857818998051,0.3595988000954722,0.45971884639826643,0.23934523861118495,12.252738393986867,1.2318946608434425,1994.7848780668369,2934.0695337639972,21.325000043562255,4138.289551873601,0.011173397081617369,0.03407086195295023
