Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
Sachet Tandon - Mere Sohneya (From Kabir Singh).opus,1.2050687,0.36372995,0.40658116,0.23423284497013153,16.078382,1.9169903,3006.317296381773,3680.3018168321705,21.739380687497455,7011.4939856150795,-0.003423684256844233,0.05050842177510472
Sanjay Leela Bhansali - Thode Badmash.opus,1.1798056,0.33796346,0.43573985,0.22733962450252307,4.6150713,-1.8420025,2038.2874834935492,2699.8348302997883,20.921455907604443,4112.225524623455,-0.0067520346540263475,0.041035649847337395
Shaan - Aao Milo Chalo.opus,1.2542343,0.40915754,0.42506912,0.241966082719538,12.9980135,2.8931053,2864.2754723093813,3711.053787906871,20.716703043009513,6342.723504803223,0.023715449035393098,0.04422616122269135
Shaan - Chand Sifarish.opus,1.4902177,0.4455707,0.48227778,0.24674169515625824,5.9668303,1.5819677,2071.7472186140967,2319.165837460024,19.641006367395352,4472.192210201228,0.008318853255337575,0.046183720306308754
Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.3988575,0.37885487,0.4378389,0.23837609748936187,1.8791734,-6.003567,2232.4011080270643,2736.3850493291384,20.934476105458792,4551.7459334075265,-0.006215700333390799,0.04628754096517677
Shreya Ghoshal - Suna Suna.opus,1.3505934,0.28788406,0.33287525,0.21020504553362923,4.6230226,-12.691559,2298.285193351417,2669.420152018381,23.696657377715628,4260.515835139662,-0.017642455666668874,0.05671786383411744
Sonu Nigam - Saathiya.opus,1.3762786,0.40974113,0.5572143,0.26139521506646,2.0921597,-0.89036775,3666.224562414294,4207.008970742736,20.66481047441757,8628.52630757544,-0.01571390248439753,0.06943835625131622
Sreeram - Subhanallah.opus,1.2325156,0.32583532,0.38424,0.2267022247438074,2.9909916,-1.4813116,3046.176571215812,3849.16372244292,21.80932198236317,7386.271883489285,-0.008284871541161722,0.05051680204605235
Sunidhi Chauhan - Lae Dooba.opus,1.0184608,0.27532765,0.256188,0.17190951279327843,10.063285,-4.6992564,2038.9905659048177,2833.4091990762545,20.261309365783287,4558.246111565899,-0.07455856291867938,0.0321329719294527
Tanishk Bagchi - Makhna.opus,1.2344573,0.39398476,0.41176015,0.22131994131081925,8.277067,0.16227962,2941.1869445812176,3589.2331378178915,20.569928337885774,7198.575495295051,-0.02232342547192493,0.045004330067385634
Tochi Raina - Kabira.opus,1.361547,0.39444858,0.3733535,0.22679287597196524,11.393785,3.3285863,1649.776223375593,2063.4772882453876,21.439043799831566,3515.3182844454395,0.018170740745927078,0.03593846698978703
Ved Sharma - Malang (Title Track) [From Malang - Unleash The Madness].opus,1.2866036,0.39490706,0.4269318,0.23554378133543336,13.587333,2.1112285,2914.4661102306427,3574.946836801522,20.723600927044124,6674.860219661936,0.011848610313021542,0.050217114246132996
Vishal Mishra - Kaise Hua (From Kabir Singh).opus,1.1757576,0.44621137,0.35154474,0.21604255733236635,10.678896,3.6512682,3016.602321886646,4225.895707101859,20.368849748515842,7280.218341169256,-0.008891730400420657,0.04277804216918779
Vishal Mishra - Manjha.opus,1.3045073,0.45988774,0.35097918,0.2102351632254109,11.679727,2.6584964,2213.4533753454425,3011.0802347248446,19.969044498020878,4620.521485195909,-0.00687699335488048,0.03630451930486153
Vishal Mishra - Nai Lagda (From Notebook).opus,1.1773725,0.394812,0.36301962,0.22084283347765238,8.379671,1.9664265,2259.7786265443106,3350.737647212548,20.709633400526485,4736.000984178861,0.001018495908594854,0.037324083831612564
Vishal Mishra - Sajna Ve.opus,1.1534864,0.43397027,0.37107575,0.21525997346582398,8.55067,0.051586032,2430.993074362435,3215.5767383072844,21.340685435392487,5689.63375332668,-0.02343436204074735,0.04312555444666223
Vishal-Shekhar - Zehnaseeb.opus,1.2536273,0.4122058,0.36563236,0.221596261728431,8.431094,1.102857,2209.884067374281,2966.608542119848,21.006884282835006,4567.761315052337,0.03307956271949997,0.038544104593591824
